name,url,type,aliases,name_zh_tw,name_zh_cn,aliases_zh_tw,aliases_zh_cn
provincial_seat,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent15png_combined.webp,event,lands_hollow_of_promise,省會,省会,失望之地,失望之地
cities_rise,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent14png_combined.webp,event,depleted_soil,都市興起,都市兴起,枯竭的土壤,枯竭的土壤
thriving_trade,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent13png_combined.webp,event,partitioned_wilderness,蓬勃的貿易,蓬勃的贸易,被割據的大地,被割据的大地
wounded_lands_attract_explorers,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent12png_combined.webp,event,the_worlds_vibrance_fades;the_world’s_vibrance_fades,荒蕪之地引來探險家,荒芜之地引来探险家,世界正走向死亡,世界正走向死亡
coastal_towns_multiply,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent11png_combined.webp,event,cooperation_among_towns,沿海城鎮增長,沿海城镇增长,城鄉聯盟,城乡联盟
civic_engagement,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent10png_combined.webp,event,lifes_web_torn_asunder;life’s_web_torn_asunder,公民參與,公民参与,支離破碎的生態,支离破碎的生态
sprawl_contained_by_the_wilds,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent9png_combined.webp,event,dissolution_threatens,荒野阻擋擴張,荒野阻挡扩张,意識消散,意识消散
the_struggles_of_growth,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent8png_combined.webp,event,blight_deepens,力求突破,力求突破,損傷加劇,损伤加剧
accumulated_devastation,https://suisoko.com/Events_Cards/NI/NIEvent5png_combined.webp,event,the_worlds_vibrance_fades;the_world’s_vibrance_fades,累積的傷害,累积的伤害,星球靈動減弱,星球灵动减弱
focused_farming,https://suisoko.com/Events_Cards/NI/NIEvent4png_combined.webp,event,essence_disperses,農業中心,农业中心,靈力渙散,灵力涣散
influx_of_settlers,https://suisoko.com/Events_Cards/NI/NIEvent3png_combined.webp,event,lethargy_and_degeneration,源源不絕的移民,源源不绝的移民,生無可戀,生无可恋
search_for_unclaimed_land,https://suisoko.com/Events_Cards/NI/NIEvent2png_combined.webp,event,widespread_hunting,尋找新天地,寻找新天地,掃盪野獸,扫荡野兽
seeking_the_interior,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent18png_combined.webp,event,local_diaspora,尋找內地,寻找内地,在地遷徙,在地迁徙
wave_of_reconnaissance,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent17png_combined.webp,event,urbanization,偵察大隊,侦察大队,都市化,都市化
interesting_discoveries,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent16png_combined.webp,event,increasing_aggression,耐人尋味的發現,耐人寻味的发现,增長的敵意,增长的敌意
strange_tales_attract_explorers,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent15png_combined.webp,event,fortification,鄉野奇譚引來探險家,乡野奇谭引来探险家,築城,筑城
harvest_bounty_harvest_dust,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent24png_combined.webp,event,widespread_clearcutting,濫墾濫伐,滥垦滥伐,砍伐殆盡,砍伐殆尽
invested_aristocracy,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent23png_combined.webp,event,foreign_dignitaries_visit,貴族投資者,贵族投资者,外國政要來訪,外国政要来访
mapmakers_chart_the_wild,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent22png_combined.webp,event,increasing_aggression,製圖師記下了路線,制图师记下了路线,增長的敵意,增长的敌意
no_bravery_without_numbers,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent21png_combined.webp,event,courage_of_the_crowd,沒有數量，沒有膽量,没有数量，没有胆量,人多勢眾,人多势众
smaller_ports_spring_up,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent20png_combined.webp,event,extensive_building,小港口如雨後春筍般出現,小港口如雨后春笋般出现,大興土木,大兴土木
cultural_assimilation,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent14png_combined.webp,event,reprisal_against_the_dahan,文化同化,文化同化,報復達漢族,报复达汉族
investigation_of_dangers,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent13png_combined.webp,event,destroy_the_unnatural,檢查危險,检查危险,打倒怪力亂神,打倒怪力乱神
distant_exploration,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent12png_combined.webp,event,fearful_mobs,探索遠方,探索远方,恐怖的暴民,恐怖的暴民
eager_explorers,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent7png_combined.webp,event,xenophobia,急躁的探險家,急躁的探险家,異族恐懼症,异族恐惧症
bureaucrats_adjust_funding,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent6png_combined.webp,event,ransack_and_run,機關財政重整,机关财政重整,搶了就跑,抢了就跑
resourceful_populace,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent5png_combined.webp,event,strip_the_land_bare,狡滑的人民,狡滑的人民,榨乾土地價值,榨干土地价值
relentless_optimism,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent4png_combined.webp,event,cultures_mix_and_clash;culture_mix_and_clash,沒完沒了的樂觀,没完没了的乐观,文化融合衝撞,文化融合冲撞
pull_together_in_adversity,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent3png_combined.webp,event,purge_the_land_with_salt_and_fire,背水一戰,背水一战,用火與鹽淨化土地,用火与盐净化土地
temporary_truce,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent2png_combined.webp,event,temporary_caution,短暫休兵,短暂休兵,暫時觀望,暂时观望
overconfidence,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent1png_combined.webp,event,terror_breeds_aggression,過度自信,过度自信,恐懼激發敵意,恐惧激发敌意
an_ominous_dawn,https://suisoko.com/Events_Cards/NI/NIEvent1png_combined.webp,event,wavering_resolve,黎明惡兆,黎明恶兆,動搖的決心,动摇的决心
terror_spikes_upwards,https://suisoko.com/Events_Cards/NI/NIEvent0png_combined.webp,event,final_harvest,恐慌扶搖直上,恐慌扶摇直上,最終收獲,最终收获
fear_of_the_unseen,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear9png_combined.webp,fear,,目不可視的恐懼,目不可视的恐惧
scapegoats,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear5png_combined.webp,fear,,代罪羔羊,代罪羔羊
emigration_accelerates,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear10png_combined.webp,fear,,人口加速外移,人口加速外移
dahan_on_their_guard,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear12png_combined.webp,fear,,達漢備戰,达汉备战
tall_tales_of_savagery,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear3png_combined.webp,fear,,傳奇中的野人,传奇中的野人
retreat,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear6png_combined.webp,fear,,撤退!,撤退!
dahan_raid,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear11png_combined.webp,fear,,達漢突襲,达汉突袭
dahan_enheartened,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear13png_combined.webp,fear,,達漢土氣大振,达汉土气大振
avoid_the_dahan,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear15png_combined.webp,fear,,遠離達漢人,远离达汉人
seek_safety,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear4png_combined.webp,fear,,尋求庇護,寻求庇护
wary_of_the_interior,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear1png_combined.webp,fear,,當心內陸,当心内陆
belief_takes_root,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear14png_combined.webp,fear,,疑心生根,疑心生根
isolation,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear8png_combined.webp,fear,,孤立無援,孤立无援
overseas_trade_seem_safer,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear7png_combined.webp,fear,,跨國貿易似乎更加安全,跨国贸易似乎更加安全
trade_suffers,https://suisoko.com/Fear_Cards/Base/HCards300pxiHFear2png_combined.webp,fear,,貿易受挫,贸易受挫
demoralized,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear15png_combined.webp,fear,,土氣重創,土气重创
plan_for_departure,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear14png_combined.webp,fear,,計畫離境,计划离境
tread_carefully,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear13png_combined.webp,fear,,謹慎行動,谨慎行动
dahan_attack,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear12png_combined.webp,fear,,達漢來襲,达汉来袭
explorers_are_reluctant,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear11png_combined.webp,fear,,不情願的探險家,不情愿的探险家
immigration_slows,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear10png_combined.webp,fear,,移民趨緩,移民趋缓
flee_the_pestilent_land,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear9png_combined.webp,fear,,逃離疫區,逃离疫区
quarantine,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear8png_combined.webp,fear,,隔離區,隔离区
too_many_monsters,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear7png_combined.webp,fear,,怪獸滿街,怪兽满街
panicked_by_wild_beasts,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear6png_combined.webp,fear,,野獸驚魂,野兽惊魂
depart_the_dangerous_land,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear5png_combined.webp,fear,,險地勿近,险地勿近
unrest,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear4png_combined.webp,fear,,動亂,动乱
panic,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear3png_combined.webp,fear,,恐慌,恐慌
discord,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear2png_combined.webp,fear,,內閱,内阅
dahan_threaten,https://suisoko.com/Fear_Cards/BnC/BnCCards300pxiBnCFear1png_combined.webp,fear,,達漢的危機感,达汉的危机感
sense_of_dread,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear6png_combined.webp,fear,,可怕的預感,可怕的预感
flee_from_dangerous_lands,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear5png_combined.webp,fear,,逃離危險地帶,逃离危险地带
dahan_reclaim_fishing_grounds,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear4png_combined.webp,fear,,達漢重奪漁場,达汉重夺渔场
beset_by_many_troubles,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear3png_combined.webp,fear,,層出不窮的問題,层出不穷的问题
nerves_fray,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear2png_combined.webp,fear,,心煩意亂,心烦意乱
theological_strife,https://suisoko.com/Fear_Cards/JE/JECards300pxiJEFear1png_combined.webp,fear,,神學爭議,神学争议
angry_mobs,https://suisoko.com/Fear_Cards/FnF/FnFCards300pxiFnFFear5png_combined.webp,fear,,暴民之怒,暴民之怒
mimic_the_dahan,https://suisoko.com/Fear_Cards/FnF/FnFCards300pxiFnFFear4png_combined.webp,fear,,師法達漢人,师法达汉人
depopulation,https://suisoko.com/Fear_Cards/FnF/FnFCards300pxiFnFFear3png_combined.webp,fear,,人口消亡,人口消亡
communities_in_disarray,https://suisoko.com/Fear_Cards/FnF/FnFCards300pxiFnFFear2png_combined.webp,fear,,混沌城市,混沌城市
spreading_timidity,https://suisoko.com/Fear_Cards/FnF/FnFCards300pxiFnFFear1png_combined.webp,fear,,散佈膽怯,散布胆怯
civil_unrest,https://suisoko.com/Fear_Cards/NI/NIFear8png_combined.webp,fear,,民怨四起,民怨四起
dahan_gain_the_edge,https://suisoko.com/Fear_Cards/NI/NIFear7png_combined.webp,fear,,達漢占據上風,达汉占据上风
daunted_by_the_dahan,https://suisoko.com/Fear_Cards/NI/NIFear6png_combined.webp,fear,,畏懼達漢人,畏惧达汉人
distracted_by_local_troubles,https://suisoko.com/Fear_Cards/NI/NIFear5png_combined.webp,fear,,內部動亂,内部动乱
restlessness,https://suisoko.com/Fear_Cards/NI/NIFear4png_combined.webp,fear,,坐立難安,坐立难安
seek_company,https://suisoko.com/Fear_Cards/NI/NIFear3png_combined.webp,fear,,尋求慰藉,寻求慰藉
struggles_over_farmland,https://suisoko.com/Fear_Cards/NI/NIFear2png_combined.webp,fear,,耕地短缺,耕地短缺
supply_chains_abandoned,https://suisoko.com/Fear_Cards/NI/NIFear1png_combined.webp,fear,,補給線斷裂,补给线断裂
unsettled,https://suisoko.com/Fear_Cards/NI/NIFear0png_combined.webp,fear,,動盪不安,动荡不安
downward_spiral,https://suisoko.com/Blight_Cards/Base/BaseCards300pxiBaseBlight1png_combined.webp,blight,,惡性循還,恶性循还
memory_fades_to_dust,https://suisoko.com/Blight_Cards/Base/BaseCards300pxiBaseBlight2png_combined.webp,blight,,記憶消逝,记忆消逝
back_against_the_wall,https://suisoko.com/Blight_Cards/BnC/BnCCards300pxiBnCBlight1png_combined.webp,blight,,身陷絕境,身陷绝境
promising_farmlands,https://suisoko.com/Blight_Cards/BnC/BnCCards300pxiBnCBlight2png_combined.webp,blight,,良田沃土,良田沃土
disintegrating_ecosystem,https://suisoko.com/Blight_Cards/BnC/BnCCards300pxiBnCBlight3png_combined.webp,blight,,分崩離析的生態,分崩离析的生态
aid_from_lesser_spirits,https://suisoko.com/Blight_Cards/BnC/BnCCards300pxiBnCBlight4png_combined.webp,blight,,下級精靈的援手,下级精灵的援手
tipping_point,https://suisoko.com/Blight_Cards/BnC/BnCCards300pxiBnCBlight5png_combined.webp,blight,,臨界點,临界点
erosion_of_will,https://suisoko.com/Blight_Cards/BnC/BnCCards300pxiBnCBlight6png_combined.webp,blight,,侵蝕意志,侵蚀意志
a_pall_upon_the_land,https://suisoko.com/Blight_Cards/BnC/BnCCards300pxiBnCBlight7png_combined.webp,blight,,陰霾籠罩,阴霾笼罩
unnatural_proliferation,https://suisoko.com/Blight_Cards/JE/JECards300pxiJEBlight7png_combined.webp,blight,,異常增長,异常增长
all_things_weaken,https://suisoko.com/Blight_Cards/JE/JECards300pxiJEBlight6png_combined.webp,blight,,萬物凋零,万物凋零
thriving_communities,https://suisoko.com/Blight_Cards/JE/JECards300pxiJEBlight5png_combined.webp,blight,,繁榮的社區,繁荣的社区
power_corrodes_the_spirit,https://suisoko.com/Blight_Cards/JE/JECards300pxiJEBlight4png_combined.webp,blight,,力量腐化了精靈,力量腐化了精灵
untended_land_crumbles,https://suisoko.com/Blight_Cards/JE/JECards300pxiJEBlight3png_combined.webp,blight,,無人照料的土地衰亡,无人照料的土地衰亡
attenuated_essence,https://suisoko.com/Blight_Cards/NI/NIBlight7png_combined.webp,blight,,衰弱的靈力,衰弱的灵力
blight_corrodes_the_spirit,https://suisoko.com/Blight_Cards/NI/NIBlight6png_combined.webp,blight,,衰敗的力量侵襲精靈,衰败的力量侵袭精灵
burn_brightest_before_the_end,https://suisoko.com/Blight_Cards/NI/NIBlight5png_combined.webp,blight,,最後的生命列焰,最后的生命列焰
intensifying_exploitation,https://suisoko.com/Blight_Cards/NI/NIBlight4png_combined.webp,blight,,日益激裂的壓榨,日益激裂的压榨
shattered_fragments_of_power,https://suisoko.com/Blight_Cards/NI/NIBlight3png_combined.webp,blight,,破碎的力量結晶,破碎的力量结晶
slow_dissolution_of_will,https://suisoko.com/Blight_Cards/NI/NIBlight2png_combined.webp,blight,,逐漸澳散的意志,逐渐澳散的意志
invaders_find_the_land_to_their_liking,https://suisoko.com/Blight_Cards/JE/JECards300pxiJEBlight2png_combined.webp,blight,,入侵者的第二個家,入侵者的第二个家
strong_earth_shatters_slowly,https://suisoko.com/Blight_Cards/JE/JECards300pxiJEBlight1png_combined.webp,blight,,堅實的大地不易粉碎,坚实的大地不易粉碎
the_border_of_live_and_death,https://suisoko.com/Blight_Cards/NI/NIBlight1png_combined.webp,blight,,生死交界線,生死交界线
thriving_crops,https://suisoko.com/Blight_Cards/NI/NIBlight0png_combined.webp,blight,,欣欣向榮的農業,欣欣向荣的农业
healthy_island,https://suisoko.com/Blight_Cards/Base/Blight_Erratum_combined.webp,blight,,健康的島,健康的岛
